Strategy,Total PnL %,Total Trades,Win Rate %,Avg Win,Avg Loss,Profit Factor,Sharpe Ratio,Max Drawdown %,Trailing Stop %,Stop Activation,Min Exit %,Profit Targets
"Strategy_1271","-20.14","238","29.83","1.2462","0.8168","0.65","-0.17","99.22","35","2.5x","2","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_301","-20.21","238","24.79","1.5712","0.7865","0.66","-0.17","99.83","35","3.0x","2","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_1270","-20.21","238","29.83","1.2462","0.8178","0.65","-0.17","98.49","35","2.5x","1","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_300","-20.28","238","24.79","1.5712","0.7875","0.66","-0.17","99.99","35","3.0x","1","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_881","-20.29","238","20.59","1.9385","0.7581","0.66","-0.16","98.58","40","4.0x","2","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_880","-20.36","238","20.59","1.9385","0.7590","0.66","-0.16","97.93","40","4.0x","1","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_423","-20.37","238","38.66","0.7165","0.7836","0.58","-0.21","99.98","45","2.0x","10","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_913","-20.50","238","38.66","0.7132","0.7836","0.57","-0.22","99.98","45","2.0x","10","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_1915","-20.50","238","24.79","1.3534","0.7187","0.62","-0.18","99.49","45","3.0x","20","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_1772","-20.60","238","24.79","1.6292","0.8109","0.66","-0.16","99.59","35","3.0x","5","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_373","-20.66","238","24.79","1.4486","0.7521","0.63","-0.18","99.94","40","3.0x","10","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_2262","-20.78","238","24.79","1.6222","0.8109","0.66","-0.16","99.60","35","3.0x","5","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_444","-20.80","238","24.79","1.3484","0.7210","0.62","-0.19","98.97","45","3.0x","15","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_952","-21.05","238","20.59","1.8686","0.7495","0.65","-0.17","99.24","45","4.0x","5","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_1771","-21.29","238","24.79","1.6292","0.8200","0.65","-0.16","99.57","35","3.0x","2","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_3403","-21.29","238","20.17","2.0432","0.7828","0.66","-0.16","99.97","45","4.0x","10","[{""target"":4,""percent"":0.1}]"
"Strategy_1343","-21.35","238","29.83","1.1213","0.7809","0.61","-0.19","99.96","40","2.5x","10","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_1770","-21.36","238","24.79","1.6292","0.8210","0.65","-0.16","99.64","35","3.0x","1","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_3332","-21.44","238","20.17","2.1350","0.8079","0.67","-0.15","99.97","40","4.0x","5","[{""target"":4,""percent"":0.1}]"
"Strategy_2261","-21.46","238","24.79","1.6222","0.8200","0.65","-0.17","99.91","35","3.0x","2","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_2260","-21.53","238","24.79","1.6222","0.8210","0.65","-0.17","99.58","35","3.0x","1","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_951","-21.73","238","20.59","1.8686","0.7581","0.64","-0.18","99.39","45","4.0x","2","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_950","-21.80","238","20.59","1.8686","0.7590","0.64","-0.18","99.65","45","4.0x","1","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_422","-22.02","238","38.66","0.7165","0.8105","0.56","-0.23","99.91","45","2.0x","5","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_3331","-22.13","238","20.17","2.1350","0.8166","0.66","-0.16","99.87","40","4.0x","2","[{""target"":4,""percent"":0.1}]"
"Strategy_912","-22.15","238","38.66","0.7132","0.8105","0.55","-0.23","99.94","45","2.0x","5","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_3330","-22.20","238","20.17","2.1350","0.8175","0.66","-0.16","99.79","40","4.0x","1","[{""target"":4,""percent"":0.1}]"
"Strategy_1414","-22.21","238","29.83","1.0163","0.7487","0.58","-0.21","99.55","45","2.5x","15","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_2333","-22.37","238","24.79","1.4798","0.7852","0.62","-0.19","99.75","40","3.0x","10","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_1843","-22.38","238","24.79","1.4793","0.7852","0.62","-0.18","99.67","40","3.0x","10","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_372","-22.57","238","24.79","1.4486","0.7775","0.61","-0.20","99.88","40","3.0x","5","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_421","-22.64","238","38.66","0.7165","0.8205","0.55","-0.23","99.95","45","2.0x","2","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_420","-22.70","238","38.66","0.7165","0.8216","0.55","-0.23","99.84","45","2.0x","1","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_2404","-22.70","238","24.79","1.3704","0.7535","0.60","-0.20","99.71","45","3.0x","15","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_911","-22.76","238","38.66","0.7132","0.8205","0.55","-0.24","99.95","45","2.0x","2","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_910","-22.83","238","38.66","0.7132","0.8216","0.55","-0.24","99.77","45","2.0x","1","[{""target"":2,""percent"":0.15},{""target"":4,""percent"":0.15}]"
"Strategy_1914","-23.12","238","24.79","1.3534","0.7535","0.59","-0.20","99.92","45","3.0x","15","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
"Strategy_443","-23.14","238","24.79","1.3484","0.7521","0.59","-0.21","99.66","45","3.0x","10","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_1342","-23.20","238","29.83","1.1213","0.8074","0.59","-0.21","99.84","40","2.5x","5","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_371","-23.24","238","24.79","1.4486","0.7865","0.61","-0.20","99.83","40","3.0x","2","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_3402","-23.29","238","20.17","2.0432","0.8079","0.64","-0.17","99.80","45","4.0x","5","[{""target"":4,""percent"":0.1}]"
"Strategy_370","-23.32","238","24.79","1.4486","0.7875","0.61","-0.20","99.95","40","3.0x","1","[{""target"":2,""percent"":0.1},{""target"":3,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_1341","-23.86","238","29.83","1.1213","0.8168","0.58","-0.21","99.96","40","2.5x","2","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_1340","-23.93","238","29.83","1.1213","0.8178","0.58","-0.21","99.71","40","2.5x","1","[{""target"":2.5,""percent"":0.1},{""target"":5,""percent"":0.1}]"
"Strategy_3401","-23.98","238","20.17","2.0432","0.8166","0.63","-0.18","99.86","45","4.0x","2","[{""target"":4,""percent"":0.1}]"
"Strategy_3400","-24.05","238","20.17","2.0432","0.8175","0.63","-0.18","100.00","45","4.0x","1","[{""target"":4,""percent"":0.1}]"
"Strategy_2332","-24.31","238","24.79","1.4798","0.8109","0.60","-0.20","99.92","40","3.0x","5","[{""target"":3,""percent"":0.1},{""target"":6,""percent"":0.1}]"
"Strategy_1842","-24.32","238","24.79","1.4793","0.8109","0.60","-0.20","99.11","40","3.0x","5","[{""target"":3,""percent"":0.05},{""target"":5,""percent"":0.05}]"
