TradeNumber,AlertTime,PnL,PositionSize,TradeReturn,PortfolioBefore,PortfolioAfter
1324,2025-09-29T00:05:07.000Z,0.800000,4795.52,-959.10,49984.54,49025.44
1325,2025-09-29T06:37:17.000Z,1.302519,4795.52,1450.73,49025.44,50476.17
1326,2025-09-29T08:26:40.000Z,1.018225,4795.52,87.40,50476.17,50563.57
1327,2025-09-29T08:40:14.000Z,1.000000,4795.52,0.00,50563.57,50563.57
1328,2025-09-29T09:52:51.000Z,1.010117,4795.52,48.52,50563.57,50612.09
1329,2025-09-29T18:05:28.000Z,0.893732,4795.52,-509.61,50612.09,50102.48
1330,2025-09-29T18:14:15.000Z,0.996836,4795.52,-15.17,50102.48,50087.31
1331,2025-09-29T20:47:04.000Z,1.056341,4795.52,270.18,50087.31,50357.49
1332,2025-09-29T20:56:06.000Z,0.940398,4795.52,-285.82,50357.49,50071.67
1333,2025-09-29T23:34:08.000Z,4.308824,4795.52,15867.54,50071.67,65939.20
1334,2025-09-30T11:13:33.000Z,1.010476,4795.52,50.24,65939.20,65989.44
1335,2025-09-30T14:00:52.000Z,1.051835,4795.52,248.57,65989.44,66238.02
1336,2025-09-30T14:30:38.000Z,1.139485,4795.52,668.91,66238.02,66906.92
1337,2025-10-01T02:50:36.000Z,1.206896,4795.52,992.18,66906.92,67899.10
1338,2025-10-01T06:55:13.000Z,1.513746,4795.52,2463.68,67899.10,70362.78
1339,2025-10-01T09:30:48.000Z,1.293973,4795.52,1409.75,70362.78,71772.53
1340,2025-10-01T10:01:28.000Z,1.293973,4795.52,1409.75,71772.53,73182.28
1341,2025-10-01T11:01:57.000Z,1.168663,4795.52,808.82,73182.28,73991.11
1342,2025-10-01T21:08:18.000Z,0.983931,4795.52,-77.06,73991.11,73914.05
1343,2025-10-02T13:25:36.000Z,3.686876,4795.52,12884.97,73914.05,86799.02
1344,2025-10-02T15:03:17.000Z,1.804700,4795.52,3858.96,86799.02,90657.98
1345,2025-10-02T16:10:49.000Z,1.264888,4795.52,1270.28,90657.98,91928.25
1346,2025-10-02T20:24:16.000Z,0.951194,4795.52,-234.05,91928.25,91694.20
1347,2025-10-02T20:34:55.000Z,0.913581,4795.52,-414.42,91694.20,91279.78
1348,2025-10-02T20:43:20.000Z,1.302363,4795.52,1449.99,91279.78,92729.77
1349,2025-10-02T20:45:19.000Z,1.079977,4795.52,383.53,92729.77,93113.30
1350,2025-10-02T20:59:14.000Z,0.833180,4795.52,-799.99,93113.30,92313.31
1351,2025-10-03T00:33:58.000Z,1.026067,4795.52,125.00,92313.31,92438.32
1352,2025-10-03T00:56:52.000Z,0.993316,4795.52,-32.05,92438.32,92406.27
1353,2025-10-03T01:34:30.000Z,1.007037,4795.52,33.74,92406.27,92440.01
1354,2025-10-03T08:30:21.000Z,0.987273,4795.52,-61.03,92440.01,92378.98
1355,2025-10-03T11:04:27.000Z,1.274896,4795.52,1318.27,92378.98,93697.24
1356,2025-10-03T12:26:21.000Z,0.960585,4795.52,-189.01,93697.24,93508.23
1357,2025-10-03T12:27:22.000Z,1.009372,4795.52,44.94,93508.23,93553.17
1358,2025-10-03T12:29:32.000Z,0.934414,4795.52,-314.52,93553.17,93238.66
1359,2025-10-03T13:24:09.000Z,1.015457,4795.52,74.12,93238.66,93312.78
1360,2025-10-03T13:54:13.000Z,1.000000,4795.52,0.00,93312.78,93312.78
1361,2025-10-03T17:07:17.000Z,1.369156,4795.52,1770.29,93312.78,95083.07
1362,2025-10-03T17:44:25.000Z,1.010059,4795.52,48.24,95083.07,95131.31
1363,2025-10-03T19:14:54.000Z,0.861497,4795.52,-664.19,95131.31,94467.11
1364,2025-10-03T23:33:26.000Z,1.021194,4795.52,101.63,94467.11,94568.75
1365,2025-10-03T23:59:26.000Z,0.927774,4795.52,-346.36,94568.75,94222.39
1366,2025-10-03T23:59:57.000Z,1.000000,4795.52,0.00,94222.39,94222.39
1367,2025-10-04T04:54:58.000Z,2.292826,4795.52,6199.78,94222.39,100422.16
1368,2025-10-04T04:56:25.000Z,0.913311,4795.52,-415.72,100422.16,100006.44
1369,2025-10-04T11:52:31.000Z,1.945513,4795.52,4534.23,100006.44,104540.67
1370,2025-10-04T12:33:00.000Z,0.842239,4795.52,-756.55,104540.67,103784.12
1371,2025-10-04T13:33:09.000Z,1.000000,4795.52,0.00,103784.12,103784.12
1372,2025-10-04T13:37:31.000Z,0.901574,4795.52,-472.00,103784.12,103312.12
1373,2025-10-04T15:37:01.000Z,0.800000,4795.52,-959.10,103312.12,102353.01
1374,2025-10-04T16:40:56.000Z,1.401803,4795.52,1926.86,102353.01,104279.87
1375,2025-10-04T16:49:52.000Z,0.997858,4795.52,-10.27,104279.87,104269.60
1376,2025-10-04T18:59:11.000Z,0.975284,4795.52,-118.53,104269.60,104151.07
1377,2025-10-04T20:12:23.000Z,0.967882,4795.52,-154.02,104151.07,103997.05
1378,2025-10-04T20:26:56.000Z,1.004048,4795.52,19.41,103997.05,104016.46
1379,2025-10-05T02:38:39.000Z,0.985480,4795.52,-69.63,104016.46,103946.83
1380,2025-10-05T02:52:38.000Z,1.000507,4795.52,2.43,103946.83,103949.26
1381,2025-10-05T03:03:32.000Z,1.431189,4795.52,2067.77,103949.26,106017.04
1382,2025-10-05T04:23:09.000Z,0.955691,4795.52,-212.49,106017.04,105804.55
1383,2025-10-05T12:25:27.000Z,0.886864,4795.52,-542.55,105804.55,105262.00
1384,2025-10-05T13:24:09.000Z,1.326297,10526.20,3434.66,105262.00,108696.66
1385,2025-10-05T16:10:18.000Z,1.000000,10526.20,0.00,108696.66,108696.66
1386,2025-10-05T16:13:07.000Z,0.928656,10526.20,-750.98,108696.66,107945.68
1387,2025-10-05T23:24:27.000Z,1.281535,10526.20,2963.49,107945.68,110909.17
1388,2025-10-06T06:30:26.000Z,1.013293,10526.20,139.92,110909.17,111049.09
1389,2025-10-06T11:00:48.000Z,0.800000,10526.20,-2105.24,111049.09,108943.85
1390,2025-10-06T11:37:24.000Z,0.982434,10526.20,-184.90,108943.85,108758.95
1391,2025-10-06T12:19:07.000Z,0.992602,10526.20,-77.87,108758.95,108681.08
1392,2025-10-06T13:38:54.000Z,0.992645,10526.20,-77.42,108681.08,108603.66
1393,2025-10-06T14:53:06.000Z,0.941666,10526.20,-614.04,108603.66,107989.62
1394,2025-10-06T18:45:15.000Z,1.000000,10526.20,0.00,107989.62,107989.62
1395,2025-10-06T18:48:25.000Z,3.510629,10526.20,26427.38,107989.62,134417.01
1396,2025-10-06T19:09:58.000Z,1.203335,10526.20,2140.34,134417.01,136557.35
1397,2025-10-06T19:29:44.000Z,1.974510,10526.20,10257.89,136557.35,146815.23
1398,2025-10-06T23:08:44.000Z,5.798072,10526.20,50505.47,146815.23,197320.70
1399,2025-10-07T00:24:47.000Z,0.976514,10526.20,-247.22,197320.70,197073.48
1400,2025-10-07T00:57:18.000Z,1.363823,10526.20,3829.67,197073.48,200903.16
1401,2025-10-07T06:37:13.000Z,1.557776,10526.20,5871.26,200903.16,206774.42
1402,2025-10-07T08:44:22.000Z,1.041750,10526.20,439.47,206774.42,207213.88
1403,2025-10-07T10:15:18.000Z,1.041750,10526.20,439.47,207213.88,207653.35
1404,2025-10-07T10:53:00.000Z,0.975827,10526.20,-254.45,207653.35,207398.90
1405,2025-10-07T11:13:25.000Z,0.953945,10526.20,-484.79,207398.90,206914.11
1406,2025-10-07T12:11:31.000Z,0.977317,10526.20,-238.76,206914.11,206675.35
1407,2025-10-07T12:44:14.000Z,0.888685,10526.20,-1171.72,206675.35,205503.62
1408,2025-10-07T12:45:44.000Z,0.959604,10526.20,-425.22,205503.62,205078.40
1409,2025-10-07T16:32:25.000Z,0.800000,10526.20,-2105.24,205078.40,202973.16
1410,2025-10-07T16:32:34.000Z,1.770100,10526.20,8106.23,202973.16,211079.39
1411,2025-10-07T19:49:28.000Z,0.980187,10526.20,-208.55,211079.39,210870.84
1412,2025-10-07T19:56:14.000Z,0.801821,10526.20,-2086.07,210870.84,208784.77
1413,2025-10-07T23:17:20.000Z,0.942183,10526.20,-608.60,208784.77,208176.17
1414,2025-10-08T01:55:29.000Z,1.046513,10526.20,489.60,208176.17,208665.77
1415,2025-10-08T04:57:54.000Z,1.091645,10526.20,964.67,208665.77,209630.44
1416,2025-10-08T05:27:56.000Z,1.845363,10526.20,8898.46,209630.44,218528.90
1417,2025-10-08T07:01:05.000Z,0.983143,10526.20,-177.44,218528.90,218351.46
1418,2025-10-08T07:05:04.000Z,0.975351,10526.20,-259.46,218351.46,218092.00
1419,2025-10-08T07:20:42.000Z,0.862348,10526.20,-1448.95,218092.00,216643.05
1420,2025-10-08T07:22:13.000Z,0.978773,10526.20,-223.44,216643.05,216419.61
1421,2025-10-08T07:22:43.000Z,1.048477,10526.20,510.28,216419.61,216929.89
1422,2025-10-08T11:42:02.000Z,1.255638,10526.20,2690.89,216929.89,219620.78
1423,2025-10-08T12:49:00.000Z,1.453820,10526.20,4777.00,219620.78,224397.78
1424,2025-10-08T13:04:06.000Z,1.453820,10526.20,4777.00,224397.78,229174.78
1425,2025-10-08T13:07:39.000Z,0.989521,10526.20,-110.30,229174.78,229064.48
1426,2025-10-08T16:15:59.000Z,1.320806,10526.20,3376.86,229064.48,232441.35
1427,2025-10-08T19:04:45.000Z,1.000000,10526.20,0.00,232441.35,232441.35
1428,2025-10-08T19:07:48.000Z,1.014084,10526.20,148.26,232441.35,232589.60
1429,2025-10-08T20:03:37.000Z,0.981268,10526.20,-197.18,232589.60,232392.43
1430,2025-10-08T22:57:25.000Z,1.016006,10526.20,168.48,232392.43,232560.91
1431,2025-10-08T22:58:05.000Z,1.058072,10526.20,611.28,232560.91,233172.19
1432,2025-10-08T23:16:48.000Z,1.239723,10526.20,2523.37,233172.19,235695.56
1433,2025-10-09T00:00:41.000Z,1.048481,10526.20,510.32,235695.56,236205.88
1434,2025-10-09T00:05:25.000Z,0.926268,10526.20,-776.12,236205.88,235429.76
1435,2025-10-09T03:32:09.000Z,1.357567,10526.20,3763.83,235429.76,239193.59
1436,2025-10-09T12:31:06.000Z,0.985104,10526.20,-156.80,239193.59,239036.79
1437,2025-10-09T14:04:22.000Z,0.854064,10526.20,-1536.15,239036.79,237500.64
1438,2025-10-09T14:07:59.000Z,1.104035,10526.20,1095.09,237500.64,238595.73
1439,2025-10-09T16:15:43.000Z,0.971394,10526.20,-301.11,238595.73,238294.62
1440,2025-10-09T17:15:38.000Z,0.800000,10526.20,-2105.24,238294.62,236189.38
1441,2025-10-09T19:57:20.000Z,1.022989,10526.20,241.98,236189.38,236431.36
1442,2025-10-09T20:24:44.000Z,2.206716,10526.20,12702.13,236431.36,249133.49
1443,2025-10-09T20:31:32.000Z,0.911945,10526.20,-926.88,249133.49,248206.61
1444,2025-10-09T22:23:17.000Z,0.909075,10526.20,-957.09,248206.61,247249.52
1445,2025-10-09T22:32:49.000Z,1.075064,10526.20,790.14,247249.52,248039.65
1446,2025-10-09T22:40:40.000Z,1.030776,10526.20,323.95,248039.65,248363.61
1447,2025-10-10T01:28:04.000Z,2.503773,10526.20,15829.01,248363.61,264192.62
1448,2025-10-10T04:43:40.000Z,0.821635,10526.20,-1877.51,264192.62,262315.11
1449,2025-10-10T06:05:33.000Z,1.281798,10526.20,2966.26,262315.11,265281.37
1450,2025-10-10T06:12:35.000Z,1.466964,10526.20,4915.35,265281.37,270196.72
1451,2025-10-10T07:49:15.000Z,4.857092,10526.20,40600.52,270196.72,310797.24
1452,2025-10-10T11:15:35.000Z,1.662366,10526.20,6972.20,310797.24,317769.44
1453,2025-10-10T12:24:41.000Z,0.948972,10526.20,-537.14,317769.44,317232.30
1454,2025-10-10T12:25:13.000Z,0.969764,10526.20,-318.27,317232.30,316914.04
1455,2025-10-10T12:25:20.000Z,1.314749,10526.20,3313.11,316914.04,320227.14
1456,2025-10-10T13:09:34.000Z,1.331578,10526.20,3490.26,320227.14,323717.40
1457,2025-10-10T18:02:07.000Z,1.433571,10526.20,4563.85,323717.40,328281.25
1458,2025-10-10T20:26:39.000Z,1.324064,10526.20,3411.16,328281.25,331692.41
1459,2025-10-11T09:59:26.000Z,0.889409,10526.20,-1164.10,331692.41,330528.31
1460,2025-10-11T12:22:26.000Z,0.970081,10526.20,-314.93,330528.31,330213.38
1461,2025-10-11T12:26:56.000Z,0.800000,10526.20,-2105.24,330213.38,328108.14
1462,2025-10-11T14:39:56.000Z,1.047298,10526.20,497.87,328108.14,328606.01
1463,2025-10-11T20:08:06.000Z,1.039075,10526.20,411.32,328606.01,329017.32
1464,2025-10-11T20:23:20.000Z,0.967942,10526.20,-337.45,329017.32,328679.87
1465,2025-10-11T22:23:33.000Z,1.143669,10526.20,1512.29,328679.87,330192.16
1466,2025-10-12T00:10:38.000Z,0.800000,10526.20,-2105.24,330192.16,328086.92
1467,2025-10-12T03:50:59.000Z,1.025759,10526.20,271.14,328086.92,328358.06
1468,2025-10-12T12:06:47.000Z,1.009227,10526.20,97.13,328358.06,328455.18
1469,2025-10-12T12:36:52.000Z,0.952086,10526.20,-504.35,328455.18,327950.83
1470,2025-10-12T12:37:31.000Z,1.019000,10526.20,200.00,327950.83,328150.82
1471,2025-10-12T16:39:52.000Z,0.912322,32815.08,-2877.15,328150.82,325273.68
1472,2025-10-12T22:12:22.000Z,1.040314,32815.08,1322.90,325273.68,326596.57
1473,2025-10-12T22:17:03.000Z,0.958834,32815.08,-1350.86,326596.57,325245.71
1474,2025-10-13T00:09:56.000Z,0.926161,32815.08,-2423.05,325245.71,322822.67
1475,2025-10-13T01:00:17.000Z,1.000813,32815.08,26.68,322822.67,322849.34
1476,2025-10-13T01:55:39.000Z,1.000000,32815.08,0.00,322849.34,322849.34
1477,2025-10-13T08:48:56.000Z,1.010964,32815.08,359.77,322849.34,323209.11
1478,2025-10-13T10:23:06.000Z,1.012169,32815.08,399.33,323209.11,323608.44
1479,2025-10-13T11:08:18.000Z,0.901695,32815.08,-3225.87,323608.44,320382.57
1480,2025-10-13T11:09:41.000Z,0.910155,32815.08,-2948.27,320382.57,317434.30
1481,2025-10-13T11:14:01.000Z,0.895363,32815.08,-3433.66,317434.30,314000.64
1482,2025-10-13T11:59:16.000Z,1.001594,32815.08,52.30,314000.64,314052.95
1483,2025-10-13T14:13:11.000Z,1.002696,32815.08,88.48,314052.95,314141.43
1484,2025-10-13T14:25:55.000Z,1.012169,32815.08,399.33,314141.43,314540.76
1485,2025-10-13T14:50:32.000Z,0.990028,32815.08,-327.22,314540.76,314213.53
1486,2025-10-13T15:02:59.000Z,0.936007,32815.08,-2099.95,314213.53,312113.59
1487,2025-10-13T16:37:35.000Z,1.004808,32815.08,157.79,312113.59,312271.38
1488,2025-10-13T17:10:14.000Z,1.031088,32815.08,1020.17,312271.38,313291.55
1489,2025-10-13T17:42:56.000Z,1.215057,32815.08,7057.10,313291.55,320348.65
1490,2025-10-13T19:02:19.000Z,0.884380,32815.08,-3794.09,320348.65,316554.56
1491,2025-10-13T21:28:52.000Z,1.402837,32815.08,13219.12,316554.56,329773.68
1492,2025-10-13T21:57:42.000Z,1.000000,32815.08,0.00,329773.68,329773.68
1493,2025-10-13T22:29:04.000Z,1.000000,32815.08,0.00,329773.68,329773.68
1494,2025-10-14T01:44:08.000Z,1.000000,32815.08,0.00,329773.68,329773.68
1495,2025-10-14T02:52:47.000Z,0.966909,32815.08,-1085.88,329773.68,328687.80
1496,2025-10-14T09:04:10.000Z,0.800000,32815.08,-6563.02,328687.80,322124.78
1497,2025-10-14T10:10:24.000Z,0.954561,32815.08,-1491.08,322124.78,320633.71
1498,2025-10-14T11:06:59.000Z,0.805017,32815.08,-6398.40,320633.71,314235.31
1499,2025-10-14T11:41:42.000Z,0.973166,32815.08,-880.54,314235.31,313354.76
1500,2025-10-14T12:29:13.000Z,0.970056,32815.08,-982.61,313354.76,312372.15
1501,2025-10-14T17:31:33.000Z,1.064417,32815.08,2113.86,312372.15,314486.01
1502,2025-10-14T17:36:25.000Z,1.000000,32815.08,0.00,314486.01,314486.01
1503,2025-10-14T17:39:22.000Z,1.080465,32815.08,2640.47,314486.01,317126.49
1504,2025-10-14T17:43:49.000Z,1.000000,32815.08,0.00,317126.49,317126.49
1505,2025-10-14T17:48:41.000Z,1.265036,32815.08,8697.16,317126.49,325823.65
1506,2025-10-14T17:51:13.000Z,1.029164,32815.08,957.02,325823.65,326780.67
1507,2025-10-14T17:51:28.000Z,1.092147,32815.08,3023.80,326780.67,329804.48
1508,2025-10-14T17:53:59.000Z,1.625631,32815.08,20530.12,329804.48,350334.60
1509,2025-10-14T18:01:40.000Z,1.139172,32815.08,4566.93,350334.60,354901.53
1510,2025-10-14T19:08:12.000Z,1.514184,32815.08,16873.01,354901.53,371774.54
1511,2025-10-14T21:44:34.000Z,1.025485,32815.08,836.31,371774.54,372610.84
1512,2025-10-15T00:15:18.000Z,0.945789,32815.08,-1778.93,372610.84,370831.91
1513,2025-10-15T00:21:59.000Z,1.004586,32815.08,150.49,370831.91,370982.40
1514,2025-10-15T08:05:05.000Z,1.184516,32815.08,6054.90,370982.40,377037.31
1515,2025-10-15T14:03:56.000Z,1.000000,32815.08,0.00,377037.31,377037.31
1516,2025-10-15T14:07:49.000Z,0.939117,32815.08,-1997.88,377037.31,375039.43
1517,2025-10-15T14:07:56.000Z,0.844757,32815.08,-5094.31,375039.43,369945.12
1518,2025-10-15T16:07:23.000Z,0.974617,32815.08,-832.94,369945.12,369112.19
1519,2025-10-15T16:14:30.000Z,1.004347,32815.08,142.66,369112.19,369254.84
1520,2025-10-15T19:51:36.000Z,0.999550,32815.08,-14.77,369254.84,369240.07
1521,2025-10-15T19:56:03.000Z,1.051863,32815.08,1701.88,369240.07,370941.96
1522,2025-10-15T20:09:05.000Z,0.920125,32815.08,-2621.11,370941.96,368320.85
1523,2025-10-15T20:58:10.000Z,1.004903,32815.08,160.88,368320.85,368481.73
1524,2025-10-15T22:21:21.000Z,0.800000,32815.08,-6563.02,368481.73,361918.71
1525,2025-10-16T03:49:29.000Z,1.005076,32815.08,166.56,361918.71,362085.28
1526,2025-10-16T06:48:57.000Z,0.965834,32815.08,-1121.16,362085.28,360964.12
1527,2025-10-16T08:08:15.000Z,0.996569,32815.08,-112.60,360964.12,360851.52
1528,2025-10-16T09:06:12.000Z,0.832535,32815.08,-5495.36,360851.52,355356.16
1529,2025-10-16T09:13:07.000Z,1.144178,32815.08,4731.20,355356.16,360087.36
1530,2025-10-16T09:17:53.000Z,1.000000,32815.08,0.00,360087.36,360087.36
1531,2025-10-16T09:35:49.000Z,0.940842,32815.08,-1941.27,360087.36,358146.10
1532,2025-10-16T09:52:06.000Z,0.974082,32815.08,-850.51,358146.10,357295.58
1533,2025-10-16T10:35:46.000Z,1.000000,32815.08,0.00,357295.58,357295.58
1534,2025-10-16T10:44:56.000Z,0.800000,32815.08,-6563.02,357295.58,350732.57
1535,2025-10-16T12:37:27.000Z,1.077281,32815.08,2535.99,350732.57,353268.56
1536,2025-10-16T15:21:08.000Z,1.074751,32815.08,2452.97,353268.56,355721.52
1537,2025-10-16T18:44:45.000Z,1.029999,32815.08,984.42,355721.52,356705.94
1538,2025-10-17T13:10:40.000Z,0.814172,32815.08,-6097.96,356705.94,350607.98
1539,2025-10-17T14:24:32.000Z,1.032238,32815.08,1057.90,350607.98,351665.88
1540,2025-10-17T14:25:39.000Z,0.977055,32815.08,-752.93,351665.88,350912.95
1541,2025-10-17T14:26:46.000Z,0.945095,32815.08,-1801.72,350912.95,349111.23
1542,2025-10-17T14:44:35.000Z,1.191204,32815.08,6274.39,349111.23,355385.62
1543,2025-10-17T16:22:55.000Z,0.943103,32815.08,-1867.08,355385.62,353518.55
1544,2025-10-17T19:30:09.000Z,0.889223,32815.08,-3635.16,353518.55,349883.39
1545,2025-10-17T22:48:23.000Z,1.004885,32815.08,160.32,349883.39,350043.71
1546,2025-10-18T06:50:16.000Z,0.975909,32815.08,-790.53,350043.71,349253.17
1547,2025-10-18T07:21:55.000Z,0.997647,32815.08,-77.21,349253.17,349175.96
1548,2025-10-18T07:59:44.000Z,0.881549,32815.08,-3886.99,349175.96,345288.97
1549,2025-10-18T10:21:26.000Z,1.015086,32815.08,495.06,345288.97,345784.03
1550,2025-10-18T11:21:23.000Z,1.039400,32815.08,1292.92,345784.03,347076.95
1551,2025-10-18T13:44:33.000Z,1.018189,32815.08,596.89,347076.95,347673.84
1552,2025-10-18T15:10:26.000Z,0.800000,32815.08,-6563.02,347673.84,341110.82
1553,2025-10-18T15:15:01.000Z,1.004992,32815.08,163.83,341110.82,341274.65
1554,2025-10-18T16:15:50.000Z,0.800000,32815.08,-6563.02,341274.65,334711.63
1555,2025-10-18T21:20:37.000Z,1.029297,32815.08,961.39,334711.63,335673.02
1556,2025-10-19T08:45:52.000Z,1.000000,32815.08,0.00,335673.02,335673.02
1557,2025-10-19T08:46:24.000Z,0.876753,32815.08,-4044.37,335673.02,331628.65
1558,2025-10-19T10:47:32.000Z,0.842439,32815.08,-5170.38,331628.65,326458.26
1559,2025-10-19T11:47:06.000Z,1.079196,32815.08,2598.84,326458.26,329057.10
1560,2025-10-19T13:09:23.000Z,1.019108,32905.71,628.75,329057.10,329685.85
1561,2025-10-19T13:12:33.000Z,1.046682,32905.71,1536.12,329685.85,331221.97
1562,2025-10-19T18:33:29.000Z,0.993867,32905.71,-201.80,331221.97,331020.17
1563,2025-10-20T07:50:08.000Z,0.929594,32905.71,-2316.77,331020.17,328703.41
1564,2025-10-20T08:05:58.000Z,0.910816,32905.71,-2934.65,328703.41,325768.75
1565,2025-10-20T14:55:31.000Z,0.983874,32905.71,-530.62,325768.75,325238.13
1566,2025-10-20T16:04:18.000Z,1.024021,32905.71,790.42,325238.13,326028.55
1567,2025-10-20T17:11:02.000Z,0.894937,32905.71,-3457.16,326028.55,322571.39
1568,2025-10-20T21:31:49.000Z,1.454340,32905.71,14950.38,322571.39,337521.77
1569,2025-10-20T22:20:34.000Z,0.949496,32905.71,-1661.87,337521.77,335859.90
1570,2025-10-20T22:21:19.000Z,0.995614,32905.71,-144.31,335859.90,335715.59
1571,2025-10-20T22:32:49.000Z,1.036916,32905.71,1214.75,335715.59,336930.34
1572,2025-10-20T22:43:42.000Z,0.993059,32905.71,-228.40,336930.34,336701.94
1573,2025-10-21T08:02:45.000Z,0.881161,32905.71,-3910.47,336701.94,332791.47
1574,2025-10-21T13:31:24.000Z,0.800000,32905.71,-6581.14,332791.47,326210.33
1575,2025-10-21T14:00:27.000Z,1.088942,32905.71,2926.71,326210.33,329137.04
1576,2025-10-21T15:44:31.000Z,1.004837,32905.71,159.18,329137.04,329296.22
1577,2025-10-21T15:49:11.000Z,0.978400,32905.71,-710.77,329296.22,328585.45
1578,2025-10-21T16:57:17.000Z,0.986098,32905.71,-457.45,328585.45,328128.00
1579,2025-10-21T18:50:53.000Z,1.344854,32905.71,11347.68,328128.00,339475.68
1580,2025-10-21T19:28:52.000Z,0.983811,32905.71,-532.72,339475.68,338942.96
1581,2025-10-21T21:24:00.000Z,1.106213,32905.71,3495.01,338942.96,342437.97
1582,2025-10-22T06:28:37.000Z,0.976811,32905.71,-763.06,342437.97,341674.91
1583,2025-10-22T06:30:57.000Z,0.895983,32905.71,-3422.74,341674.91,338252.17
1584,2025-10-22T09:25:20.000Z,1.000000,32905.71,0.00,338252.17,338252.17
1585,2025-10-22T10:28:54.000Z,0.921730,32905.71,-2575.52,338252.17,335676.65
1586,2025-10-22T10:41:59.000Z,1.611157,32905.71,20110.54,335676.65,355787.19
1587,2025-10-22T12:21:59.000Z,0.945640,32905.71,-1788.75,355787.19,353998.44
1588,2025-10-22T12:38:17.000Z,0.894672,32905.71,-3465.88,353998.44,350532.56
1589,2025-10-22T12:38:27.000Z,1.024835,32905.71,817.20,350532.56,351349.76
1590,2025-10-22T13:40:32.000Z,0.986447,32905.71,-445.97,351349.76,350903.79
1591,2025-10-22T13:50:22.000Z,0.986956,32905.71,-429.21,350903.79,350474.58
1592,2025-10-22T14:31:21.000Z,0.995994,32905.71,-131.82,350474.58,350342.76
1593,2025-10-22T15:54:04.000Z,0.966763,32905.71,-1093.67,350342.76,349249.08
1594,2025-10-22T16:36:02.000Z,0.979143,32905.71,-686.31,349249.08,348562.77
1595,2025-10-23T00:31:07.000Z,1.105917,32905.71,3485.27,348562.77,352048.04
1596,2025-10-23T10:42:01.000Z,1.909942,32905.71,29942.28,352048.04,381990.32
1597,2025-10-23T13:48:16.000Z,0.991669,32905.71,-274.14,381990.32,381716.18
1598,2025-10-23T14:00:23.000Z,1.930008,32905.71,30602.56,381716.18,412318.74
1599,2025-10-23T15:11:28.000Z,0.957471,32905.71,-1399.45,412318.74,410919.29
1600,2025-10-23T17:14:29.000Z,0.943099,32905.71,-1872.37,410919.29,409046.92
1601,2025-10-23T18:54:25.000Z,0.997703,32905.71,-75.59,409046.92,408971.33
1602,2025-10-23T19:22:16.000Z,1.018999,32905.71,625.19,408971.33,409596.52
1603,2025-10-23T19:51:56.000Z,1.000000,32905.71,0.00,409596.52,409596.52
1604,2025-10-23T20:41:26.000Z,1.182388,32905.71,6001.62,409596.52,415598.14
1605,2025-10-24T01:15:27.000Z,0.905990,32905.71,-3093.46,415598.14,412504.67
1606,2025-10-24T02:27:15.000Z,1.003786,32905.71,124.57,412504.67,412629.24
1607,2025-10-24T02:27:39.000Z,1.479360,32905.71,15773.69,412629.24,428402.93
1608,2025-10-24T02:43:24.000Z,1.005091,32905.71,167.54,428402.93,428570.47
1609,2025-10-24T08:23:06.000Z,1.003299,32905.71,108.56,428570.47,428679.03
1610,2025-10-24T09:44:55.000Z,1.020602,32905.71,677.93,428679.03,429356.96
1611,2025-10-24T11:15:00.000Z,0.956201,32905.71,-1441.25,429356.96,427915.71
1612,2025-10-24T12:15:49.000Z,0.975490,32905.71,-806.53,427915.71,427109.17
1613,2025-10-24T12:58:56.000Z,1.960279,32905.71,31598.68,427109.17,458707.85
1614,2025-10-24T14:39:28.000Z,0.887415,32905.71,-3704.69,458707.85,455003.17
1615,2025-10-24T14:40:09.000Z,1.012072,32905.71,397.25,455003.17,455400.41
1616,2025-10-24T17:38:10.000Z,0.800000,32905.71,-6581.14,455400.41,448819.27
1617,2025-10-24T18:31:30.000Z,1.008903,32905.71,292.96,448819.27,449112.24
1618,2025-10-24T19:49:08.000Z,1.015154,32905.71,498.66,449112.24,449610.90
1619,2025-10-24T23:11:05.000Z,1.200770,32905.71,6606.48,449610.90,456217.38
1620,2025-10-24T23:17:09.000Z,0.988617,32905.71,-374.58,456217.38,455842.81
1621,2025-10-25T07:34:09.000Z,1.154422,32905.71,5081.36,455842.81,460924.17
1622,2025-10-25T07:52:53.000Z,1.070576,32905.71,2322.37,460924.17,463246.53
1623,2025-10-25T08:44:58.000Z,0.800000,32905.71,-6581.14,463246.53,456665.39
1624,2025-10-25T11:14:48.000Z,1.053361,32905.71,1755.89,456665.39,458421.28
1625,2025-10-25T16:35:13.000Z,0.866813,32905.71,-4382.63,458421.28,454038.65
1626,2025-10-25T16:39:31.000Z,1.023523,32905.71,774.03,454038.65,454812.68
1627,2025-10-25T18:38:56.000Z,0.800000,32905.71,-6581.14,454812.68,448231.54
1628,2025-10-25T19:29:32.000Z,1.685408,32905.71,22553.83,448231.54,470785.37
1629,2025-10-25T19:38:33.000Z,1.685408,32905.71,22553.83,470785.37,493339.19
1630,2025-10-25T20:24:09.000Z,1.247862,32905.71,8156.08,493339.19,501495.27
1631,2025-10-26T12:15:10.000Z,0.939774,32905.71,-1981.78,501495.27,499513.48
1632,2025-10-26T12:37:21.000Z,0.800000,32905.71,-6581.14,499513.48,492932.34
1633,2025-10-26T14:33:25.000Z,0.941844,49293.23,-2866.68,492932.34,490065.66
